x-axis;1;2
second;Volt;Volt
-100,0000E-03;-157,1407E-03;+932,9531E-03
-99,8000E-03;-166,9064E-03;+926,1172E-03
-99,6000E-03;-180,5782E-03;+926,1172E-03
-99,4000E-03;-196,2032E-03;+926,1172E-03
-99,2000E-03;-217,6876E-03;+928,0703E-03
-99,0000E-03;-241,1251E-03;+924,1641E-03
-98,8000E-03;-266,5157E-03;+919,2812E-03
-98,6000E-03;-295,8126E-03;+922,2109E-03
-98,4000E-03;-325,1095E-03;+923,1875E-03
-98,2000E-03;-356,3595E-03;+920,2578E-03
-98,0000E-03;-391,5157E-03;+916,3516E-03
-97,8000E-03;-424,7189E-03;+913,4219E-03
-97,6000E-03;-459,8751E-03;+915,3750E-03
-97,4000E-03;-493,0782E-03;+914,3984E-03
-97,2000E-03;-522,3751E-03;+917,3281E-03
-97,0000E-03;-551,6720E-03;+921,2344E-03
-96,8000E-03;-579,0157E-03;+923,1875E-03
-96,6000E-03;-604,4064E-03;+919,2812E-03
-96,4000E-03;-625,8907E-03;+912,4453E-03
-96,2000E-03;-645,4220E-03;+918,3047E-03
-96,0000E-03;-661,0470E-03;+920,2578E-03
-95,8000E-03;-672,7657E-03;+919,2812E-03
-95,6000E-03;-680,5782E-03;+917,3281E-03
-95,4000E-03;-684,4845E-03;+911,4687E-03
-95,2000E-03;-684,4845E-03;+911,4687E-03
-95,0000E-03;-678,6251E-03;+916,3516E-03
-94,8000E-03;-668,8595E-03;+919,2812E-03
-94,6000E-03;-655,1876E-03;+925,1406E-03
-94,4000E-03;-637,6095E-03;+928,0703E-03
-94,2000E-03;-616,1251E-03;+926,1172E-03
-94,0000E-03;-592,6876E-03;+924,1641E-03
-93,8000E-03;-567,2970E-03;+928,0703E-03
-93,6000E-03;-539,9532E-03;+932,9531E-03
-93,4000E-03;-508,7032E-03;+929,0469E-03
-93,2000E-03;-477,4532E-03;+927,0937E-03
-93,0000E-03;-444,2501E-03;+931,0000E-03
-92,8000E-03;-409,0939E-03;+936,8594E-03
-92,6000E-03;-375,8907E-03;+937,8359E-03
-92,4000E-03;-342,6876E-03;+928,0703E-03
-92,2000E-03;-311,4376E-03;+930,0234E-03
-92,0000E-03;-280,1876E-03;+939,7891E-03
-91,8000E-03;-252,8439E-03;+940,7656E-03
-91,6000E-03;-229,4064E-03;+935,8828E-03
-91,4000E-03;-207,9220E-03;+930,0234E-03
-91,2000E-03;-188,3907E-03;+935,8828E-03
-91,0000E-03;-174,7189E-03;+938,8125E-03
-90,8000E-03;-161,0470E-03;+935,8828E-03
