x-axis;1;2
second;Volt;Volt
-1,000000E+00;-832,922E-03;+1,044281E+00
-998,000E-03;-760,656E-03;+1,032562E+00
-996,000E-03;-682,531E-03;+1,044281E+00
-994,000E-03;-604,406E-03;+1,019867E+00
-992,000E-03;-522,375E-03;+1,024750E+00
-990,000E-03;-440,344E-03;+1,003266E+00
-988,000E-03;-356,359E-03;+987,641E-03
-986,000E-03;-278,234E-03;+969,086E-03
-984,000E-03;-200,109E-03;+930,023E-03
-982,000E-03;-127,844E-03;+905,609E-03
-980,000E-03;-57,531E-03;+871,430E-03
-978,000E-03;+6,922E-03;+846,039E-03
-976,000E-03;+61,609E-03;+823,578E-03
-974,000E-03;+108,484E-03;+813,812E-03
-972,000E-03;+147,547E-03;+810,883E-03
-970,000E-03;+174,891E-03;+810,883E-03
-968,000E-03;+194,422E-03;+803,070E-03
-966,000E-03;+202,234E-03;+801,117E-03
-964,000E-03;+200,281E-03;+799,164E-03
-962,000E-03;+186,609E-03;+814,789E-03
-960,000E-03;+163,172E-03;+806,000E-03
-958,000E-03;+129,969E-03;+817,719E-03
-956,000E-03;+87,000E-03;+814,789E-03
-954,000E-03;+34,266E-03;+813,812E-03
-952,000E-03;-24,328E-03;+797,211E-03
-950,000E-03;-90,734E-03;+802,094E-03
-948,000E-03;-163,000E-03;+796,234E-03
-946,000E-03;-239,172E-03;+807,953E-03
-944,000E-03;-319,250E-03;+811,859E-03
-942,000E-03;-399,328E-03;+828,461E-03
-940,000E-03;-483,313E-03;+850,922E-03
-938,000E-03;-563,391E-03;+871,430E-03
-936,000E-03;-643,469E-03;+901,703E-03
-934,000E-03;-719,641E-03;+937,836E-03
-932,000E-03;-793,859E-03;+962,250E-03
-930,000E-03;-862,219E-03;+972,992E-03
-928,000E-03;-924,719E-03;+990,570E-03
-926,000E-03;-979,406E-03;+1,001312E+00
-924,000E-03;-1,028234E+00;+1,006195E+00
-922,000E-03;-1,067297E+00;+1,013031E+00
-920,000E-03;-1,094641E+00;+1,028656E+00
-918,000E-03;-1,114172E+00;+1,024750E+00
-916,000E-03;-1,121984E+00;+1,030609E+00
-914,000E-03;-1,120031E+00;+1,045258E+00
-912,000E-03;-1,106359E+00;+1,050141E+00
-910,000E-03;-1,080969E+00;+1,036469E+00
-908,000E-03;-1,047766E+00;+1,031586E+00
-906,000E-03;-1,006750E+00;+1,043305E+00
-904,000E-03;-955,969E-03;+1,051117E+00
-902,000E-03;-895,422E-03;+1,049164E+00
-900,000E-03;-830,969E-03;+1,044281E+00
