x-axis;1;2
second;Volt;Volt
-250,0000E-03;+167,0780E-03;+912,4453E-03
-249,5000E-03;+157,3124E-03;+898,7734E-03
-249,0000E-03;+137,7811E-03;+891,9375E-03
-248,5000E-03;+110,4374E-03;+891,9375E-03
-248,0000E-03;+73,3280E-03;+875,3359E-03
-247,5000E-03;+28,4061E-03;+877,2891E-03
-247,0000E-03;-24,3282E-03;+870,4531E-03
-246,5000E-03;-84,8751E-03;+858,7344E-03
-246,0000E-03;-149,3282E-03;+863,6172E-03
-245,5000E-03;-221,5939E-03;+863,6172E-03
-245,0000E-03;-295,8126E-03;+851,8984E-03
-244,5000E-03;-373,9376E-03;+863,6172E-03
-244,0000E-03;-452,0626E-03;+849,9453E-03
-243,5000E-03;-530,1876E-03;+856,7812E-03
-243,0000E-03;-608,3126E-03;+864,5937E-03
-242,5000E-03;-682,5314E-03;+861,6641E-03
-242,0000E-03;-754,7970E-03;+865,5703E-03
-241,5000E-03;-823,1564E-03;+879,2422E-03
-241,0000E-03;-883,7032E-03;+874,3594E-03
-240,5000E-03;-938,3907E-03;+887,0547E-03
-240,0000E-03;-987,2189E-03;+895,8437E-03
-239,5000E-03;-1,0262814E+00;+900,7266E-03
-239,0000E-03;-1,0555782E+00;+915,3750E-03
-238,5000E-03;-1,0770626E+00;+919,2812E-03
-238,0000E-03;-1,0868282E+00;+925,1406E-03
-237,5000E-03;-1,0887814E+00;+937,8359E-03
-237,0000E-03;-1,0790157E+00;+948,5781E-03
-236,5000E-03;-1,0614376E+00;+955,4141E-03
-236,0000E-03;-1,0321407E+00;+959,3203E-03
-235,5000E-03;-996,9845E-03;+972,9922E-03
-235,0000E-03;-950,1095E-03;+968,1094E-03
-234,5000E-03;-897,3751E-03;+981,7812E-03
-234,0000E-03;-836,8282E-03;+989,5937E-03
-233,5000E-03;-770,4220E-03;+989,5937E-03
-233,0000E-03;-700,1095E-03;+989,5937E-03
-232,5000E-03;-623,9376E-03;+995,4531E-03
-232,0000E-03;-547,7657E-03;+983,7344E-03
-231,5000E-03;-467,6876E-03;+995,4531E-03
-231,0000E-03;-389,5626E-03;+990,5703E-03
-230,5000E-03;-309,4845E-03;+982,7578E-03
-230,0000E-03;-235,2657E-03;+986,6641E-03
-229,5000E-03;-163,0001E-03;+981,7812E-03
-229,0000E-03;-94,6407E-03;+972,0156E-03
-228,5000E-03;-32,1407E-03;+969,0859E-03
-228,0000E-03;+20,5936E-03;+959,3203E-03
-227,5000E-03;+67,4686E-03;+956,3906E-03
-227,0000E-03;+106,5311E-03;+941,7422E-03
