x-axis;1;2
second;Volt;Volt
-100,0000E-03;+137,7811E-03;+869,4766E-03
-99,8000E-03;+104,5780E-03;+841,1562E-03
-99,6000E-03;+73,3280E-03;+842,1328E-03
-99,4000E-03;+40,1249E-03;+860,6875E-03
-99,2000E-03;+6,9218E-03;+823,5781E-03
-99,0000E-03;-28,2345E-03;+850,9219E-03
-98,8000E-03;-65,3439E-03;+856,7812E-03
-98,6000E-03;-106,3595E-03;+853,8516E-03
-98,4000E-03;-149,3282E-03;+847,0156E-03
-98,2000E-03;-198,1564E-03;+822,6016E-03
-98,0000E-03;-248,9376E-03;+823,5781E-03
-97,8000E-03;-299,7189E-03;+822,6016E-03
-97,6000E-03;-350,5001E-03;+837,2500E-03
-97,4000E-03;-401,2814E-03;+857,7578E-03
-97,2000E-03;-452,0626E-03;+851,8984E-03
-97,0000E-03;-502,8439E-03;+847,0156E-03
-96,8000E-03;-555,5782E-03;+816,7422E-03
-96,6000E-03;-608,3126E-03;+820,6484E-03
-96,4000E-03;-657,1407E-03;+825,5312E-03
-96,2000E-03;-702,0626E-03;+841,1562E-03
-96,0000E-03;-746,9845E-03;+914,3984E-03
-95,8000E-03;-788,0001E-03;+864,5937E-03
-95,6000E-03;-825,1095E-03;+836,2734E-03
-95,4000E-03;-860,2657E-03;+837,2500E-03
-95,2000E-03;-893,4689E-03;+838,2266E-03
-95,0000E-03;-922,7657E-03;+862,6406E-03
-94,8000E-03;-948,1564E-03;+847,9922E-03
-94,6000E-03;-969,6407E-03;+859,7109E-03
-94,4000E-03;-993,0782E-03;+874,3594E-03
-94,2000E-03;-1,0165157E+00;+905,6094E-03
-94,0000E-03;-1,0399532E+00;+885,1016E-03
-93,8000E-03;-1,0633907E+00;+827,4844E-03
-93,6000E-03;-1,0868282E+00;+857,7578E-03
-93,4000E-03;-1,1083126E+00;+849,9453E-03
-93,2000E-03;-1,1297970E+00;+889,9844E-03
-93,0000E-03;-1,1473751E+00;+913,4219E-03
-92,8000E-03;-1,1669064E+00;+891,9375E-03
-92,6000E-03;-1,1864376E+00;+900,7266E-03
-92,4000E-03;-1,2040157E+00;+877,2891E-03
-92,2000E-03;-1,2215939E+00;+903,6562E-03
-92,0000E-03;-1,2372189E+00;+885,1016E-03
-91,8000E-03;-1,2508907E+00;+893,8906E-03
-91,6000E-03;-1,2626095E+00;+969,0859E-03
-91,4000E-03;-1,2704220E+00;+881,1953E-03
-91,2000E-03;-1,2782345E+00;+949,5547E-03
-91,0000E-03;-1,2840939E+00;+952,4844E-03
