
13/06/2018;17:21:04

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
0,1;87376;2;-15;1032
16,1;87380;1;-30;1034
28,1;87376;0;-59;1030
34,1;87376;0;-8;1036
46,1;87376;0;-44;1032
78,1;87376;0;-30;1035
82,1;87376;0;-8;1034
100,1;87376;0;-37;1036
106,1;87380;0;-8;1032
112,1;87380;-1;-8;1031
124,1;87380;0;-22;1033
130,1;87380;1;-44;1030
136,1;87376;0;-30;1035
142,1;87380;0;-44;1030
154,1;87376;-1;-15;1034
160,1;87376;0;0;1036
166,1;87376;0;-59;1030
178,1;87376;-1;-44;1030
184,1;87380;0;-37;1032
190,1;87376;0;-8;1028
202,1;87380;0;-44;1034
208,1;87380;1;-8;1028
214,1;87376;0;0;1035
220,1;87376;0;-30;1035
232,1;87376;-1;-15;1030
238,1;87380;0;-15;1037
244,1;87376;1;-30;1032
256,1;87376;0;-8;1036
262,1;87380;2;-15;1037
268,1;87376;0;-73;1032
274,1;87376;-1;-30;1035
286,1;87376;0;-30;1030
292,1;87376;0;-30;1030
298,1;87380;0;-59;1034
310,1;87380;1;0;1034
316,1;87380;1;0;1036
322,1;87380;1;-30;1033
328,1;87376;-1;-30;1033
340,1;87376;0;-37;1036
346,1;87380;0;-22;1033
352,1;87380;0;-15;1034
364,1;87380;0;0;1033
370,1;87372;-1;-37;1029
376,1;87376;0;-44;1032
388,1;87380;1;7;1029
394,1;87380;0;-15;1033
400,1;87376;1;-37;1038
406,1;87380;0;-30;1036
418,1;87380;0;-66;1036
424,1;87376;1;0;1033
430,1;87376;0;-8;1030
442,1;87380;0;14;1037
448,1;87376;0;-8;1031
454,1;87380;0;-30;1035
460,1;87376;0;0;1039
472,1;87380;0;-8;1035
478,1;87380;1;-59;1038
484,1;87376;0;-30;1036
496,1;87380;1;-73;1035
502,1;87376;0;-73;1036
508,1;87376;0;-8;1030
514,1;87376;0;-8;1037
520,1;87376;0;-30;1037
526,1;87380;0;-30;1032
532,1;87376;0;-15;1031
544,1;87376;0;-8;1035
550,1;87380;0;-66;1032
556,1;87376;0;-37;1037
568,1;87380;1;-30;1030
574,1;87376;-1;0;1033
580,1;87376;-1;-30;1034
586,1;87376;0;-44;1032
598,1;87376;1;7;1033
604,1;87376;0;0;1031
610,1;87376;0;-30;1028
622,1;87376;1;-59;1032
628,1;87380;1;0;1029
634,1;87376;0;-30;1037
640,1;87380;1;-15;1035
652,1;87380;0;-37;1035
658,1;87376;-2;-8;1036
664,1;87376;0;-15;1033
676,1;87376;0;-8;1037
682,1;87380;0;21;1034
688,1;87376;0;0;1028
700,1;87376;-1;0;1039
707,1;87376;0;0;1035
712,1;87376;0;-8;1035
718,1;87380;0;-30;1039
730,1;87380;0;0;1032
736,1;87380;0;-30;1036
742,1;87380;0;-117;1030
754,1;87380;0;0;1035
780,1;87376;0;-15;1035
784,1;87376;0;-8;1032
802,1;87376;0;-8;1032
808,1;87376;0;-59;1033
820,1;87376;-1;21;1038
826,1;87380;0;-8;1033
832,1;87380;1;-66;1035
838,1;87380;1;-37;1038
850,1;87376;0;0;1029
856,1;87380;0;-15;1037
862,1;87376;-1;-8;1035
874,1;87380;0;-30;1035
880,1;87380;-1;7;1034
886,1;87376;0;29;1028
892,1;87376;0;-30;1030
904,1;87380;1;7;1035
910,1;87380;1;43;1030
916,1;87376;0;-30;1037
928,1;87376;0;-44;1036
934,1;87380;1;-30;1037
940,1;87376;-1;-15;1035
946,1;87376;-1;-15;1034
952,1;87380;2;0;1032
958,1;87380;0;-15;1034
964,1;87380;0;-44;1031
976,1;87380;1;-22;1038
982,1;87376;1;-22;1039
988,1;87376;0;-30;1030
1000,1;87380;1;-15;1038
1006,1;87380;0;-37;1035
1012,1;87376;0;-30;1033
1018,1;87380;1;7;1035
1030,1;87376;0;-37;1031
1036,1;87376;-1;-73;1039
1042,1;87376;-1;-59;1038
1054,1;87376;0;-8;1036
1060,1;87380;0;21;1035
1066,1;87380;0;0;1035
1072,1;87380;0;-8;1031
1084,1;87376;-1;-30;1035
1090,1;87380;0;-44;1030
1096,1;87376;0;50;1035
1108,1;87376;-2;7;1029
1114,1;87376;-1;21;1037
1120,1;87380;1;-80;1036
1132,1;87380;-4;-633;3782
1155,1;59396;-2456;-1884;8551
1156,1;56162;-2574;-1993;8596
1168,1;14106;-3889;-968;3688
1174,1;-8525;-3282;-837;2447
