
13/06/2018;17:07:34

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1434,1;87407;1;-30;444
1440,1;87407;0;-30;447
1452,1;87407;1;-22;447
1458,1;87407;1;-44;449
1464,1;87407;0;36;447
1470,1;87407;0;-30;445
1482,1;87407;1;-30;450
1488,1;87402;0;-8;444
1494,1;87407;0;-59;450
1506,1;87407;0;14;447
1512,1;87402;0;-22;448
1518,1;87402;0;0;450
1524,1;87407;-1;-44;446
1536,1;87407;-1;-8;447
1542,1;87402;0;-30;448
1548,1;87407;0;-37;444
1560,1;87411;1;-30;444
1566,1;87407;0;-44;441
1572,1;87402;-1;0;445
1584,1;87407;0;-22;442
1590,1;87407;0;0;443
1596,1;87402;0;-80;443
1602,1;87407;0;-37;443
1614,1;87407;0;-22;448
1620,1;87402;-1;-37;446
1626,1;87407;0;0;442
1638,1;87407;0;0;446
1644,1;87407;1;7;443
1650,1;87407;1;29;440
1656,1;87402;0;0;446
1668,1;87402;0;-30;440
1674,1;87402;-1;-8;444
1680,1;87402;0;0;443
1692,1;87407;0;36;445
1698,1;87407;1;0;447
1704,1;87402;-1;-30;446
1710,1;87402;0;-30;445
1716,1;87407;-1;0;448
1722,1;87402;0;-37;447
1728,1;87407;0;-30;445
1740,1;87402;0;-30;451
1746,1;87402;-1;-8;443
1752,1;87407;0;-37;445
1764,1;87402;-1;-117;442
1770,1;87402;0;0;440
1776,1;87407;0;-8;446
1782,1;87402;2;-8;448
1794,1;87407;0;21;448
1800,1;87407;0;-8;442
1806,1;87407;0;-8;439
