
13/06/2018;17:08:50

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
554,1;87385;0;-30;444
560,1;87389;1;-30;446
572,1;87389;0;-30;447
578,1;87385;0;0;443
584,1;87385;-1;0;440
590,1;87385;-2;0;443
602,1;87385;0;-15;440
608,1;87385;0;-44;444
624,1;87385;-1;-30;439
632,1;87389;0;-8;448
644,1;87385;0;-30;443
656,1;87389;0;-37;441
662,1;87385;-1;-30;439
668,1;87385;0;-37;441
674,1;87389;1;-37;446
686,1;87385;0;21;443
692,1;87385;0;-44;449
698,1;87385;2;-44;447
710,1;87389;0;-37;450
716,1;87385;0;-30;448
722,1;87385;0;-30;446
728,1;87385;1;0;446
740,1;87385;0;-30;446
746,1;87389;0;-8;443
752,1;87385;1;-30;446
764,1;87389;1;-8;442
770,1;87389;0;7;449
776,1;87385;2;-15;449
788,1;87389;0;14;441
794,1;87385;0;-30;448
800,1;87385;-1;-44;443
806,1;87385;0;-59;441
818,1;87385;-1;-59;446
824,1;87385;0;-15;443
830,1;87385;-1;0;446
842,1;87385;2;-15;444
848,1;87389;0;-15;446
854,1;87389;1;-66;449
860,1;87389;2;-37;445
872,1;87389;0;21;447
878,1;87389;1;-15;446
884,1;87389;1;-30;444
896,1;87385;0;-30;448
902,1;87389;2;-30;1260
908,1;87385;0;-30;1814
914,1;86871;-124;-691;2110
936,1;72083;-1072;-670;2396
938,1;69389;-1183;-720;2404
950,1;51196;-1702;-742;2426
956,1;40007;-1939;-750;2431
962,1;26982;-2189;-713;2425
974,1;-3168;-2726;-786;2431
980,1;-9799;-511;14;2428
992,1;417;908;43;1617
1004,1;10999;809;-248;760
1016,1;18079;503;-350;536
1022,1;20452;365;-328;492
1045,1;22460;-85;-342;434
1046,1;22354;-98;-299;434
1061,1;18689;-348;-328;435
1070,1;14453;-497;-364;443
1076,1;11148;-570;-357;445
1082,1;7255;-675;-350;434
1094,1;-2025;-836;-299;439
1100,1;-5493;-474;0;435
1123,1;-4;566;29;439
1130,1;3985;580;-8;443
1136,1;7923;669;14;437
1142,1;12041;683;0;432
1154,1;20816;754;-51;439
1163,1;27751;831;-30;429
1166,1;30577;833;-8;429
1172,1;35793;883;-44;440
1178,1;41049;890;7;441
1184,1;46691;952;-73;429
1190,1;52435;965;-37;440
1202,1;64656;1061;-30;430
1208,1;71028;1075;0;433
1214,1;77581;1081;0;437
1226,1;86616;-75;-37;437
1232,1;85671;-125;-44;443
1238,1;85565;11;-37;442
1244,1;85539;8;0;439
1256,1;86137;91;0;443
1262,1;86774;139;-73;442
1268,1;87350;14;0;444
1286,1;87345;5;0;443
1292,1;87341;-15;-30;450
1298,1;87385;4;0;448
1326,1;87376;-2;-44;441
1328,1;87380;1;-110;443
1346,1;87385;1;-30;439
1352,1;87380;-1;-51;443
1358,1;87376;-1;-30;443
1364,1;87376;0;7;444
1376,1;87380;0;-30;447
1382,1;87385;0;-15;445
1388,1;87380;1;-37;446
1400,1;87376;0;-15;445
1406,1;87380;1;-30;444
1412,1;87380;0;-30;446
1418,1;87380;0;7;445
1430,1;87380;0;0;448
1436,1;87380;0;-44;447
1442,1;87385;0;-66;441
1454,1;87376;-1;-30;446
1460,1;87380;0;-30;445
1466,1;87380;0;-8;442
1478,1;87385;2;-44;444
1484,1;87385;0;-44;440
1490,1;87380;-1;-44;445
1496,1;87385;2;-30;444
1508,1;87385;0;-30;444
1514,1;87385;0;7;445
1520,1;87385;0;-44;445
1532,1;87385;1;29;449
1538,1;87380;0;-8;446
1544,1;87385;1;-44;440
1550,1;87385;0;43;445
1562,1;87380;1;-59;442
1568,1;87380;-1;72;442
1574,1;87380;0;-8;447
1586,1;87385;0;0;445
1592,1;87380;0;-30;450
1598,1;87380;-1;7;447
1604,1;87380;0;0;446
1610,1;87389;2;-30;449
1616,1;87385;0;-66;448
1622,1;87385;0;-30;446
1634,1;87380;0;-8;450
1640,1;87380;1;-30;446
1646,1;87385;0;-30;442
1658,1;87385;1;-8;449
1664,1;87380;0;-30;445
1670,1;87380;0;0;446
1676,1;87380;0;-37;444
1688,1;87385;0;-59;441
1694,1;87385;0;-66;446
1700,1;87380;0;-66;447
1712,1;87389;0;-15;447
1718,1;87385;0;-37;447
1724,1;87380;0;36;444
1730,1;87385;0;-15;450
1742,1;87385;0;-30;443
1748,1;87380;0;0;445
1754,1;87380;0;-66;448
