
13/06/2018;17:16:42

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
0,1;87389;1;-30;1436
15,1;87394;2;-8;1434
20,1;87385;0;-37;1434
25,1;87385;0;-30;1437
31,1;87385;-1;-30;1436
44,1;87385;1;-37;1441
50,1;87389;0;7;1440
55,1;87389;0;7;1435
68,1;87389;0;-15;1441
74,1;87389;0;-44;1439
80,1;87389;0;-30;1437
86,1;87385;-1;-30;1441
98,1;87385;0;-44;1436
103,1;87389;0;-30;1443
109,1;87389;0;7;1442
121,1;87385;0;-146;1438
128,1;87389;0;-30;1440
133,1;87389;0;-8;1440
145,1;87385;0;0;1443
151,1;87389;0;-44;1440
158,1;87389;0;7;1433
163,1;87385;-1;-15;1438
176,1;87385;0;0;1433
181,1;87385;0;0;1435
188,1;87385;-2;-44;1439
200,1;87389;0;0;1434
206,1;87389;0;-44;1439
212,1;87389;0;-44;1440
217,1;87389;1;-30;1436
229,1;87389;-1;21;1442
236,1;87389;0;-30;1437
241,1;87385;0;-30;1439
253,1;87389;0;0;1437
260,1;87385;-1;-15;1438
266,1;87385;0;-30;1440
271,1;87389;1;-59;1438
277,1;87389;0;-30;1436
284,1;87385;0;-37;1439
290,1;87385;-1;-66;1440
302,1;87389;0;-8;1436
307,1;87389;0;-59;1438
314,1;87385;0;7;1435
325,1;87394;2;-8;1438
332,1;87389;0;-160;1438
337,1;87385;0;-51;1434
374,1;87394;1;0;1436
380,1;87385;-1;0;1436
386,1;87385;-1;-8;1443
404,1;87389;0;-30;1442
410,1;87385;-1;-15;1439
415,1;87385;-2;-44;1433
427,1;87389;-1;-30;1440
434,1;87389;0;-66;1436
440,1;87385;0;14;1433
451,1;87385;0;-37;1438
458,1;87385;-1;-30;1432
463,1;87389;1;-73;1437
470,1;87385;0;65;1438
482,1;87389;0;-8;1437
488,1;87389;0;-15;1437
494,1;87389;1;0;1435
505,1;87389;0;-37;1438
511,1;87385;0;-44;1437
518,1;87389;0;-8;1437
524,1;87385;-1;-15;1442
536,1;87385;0;43;1435
541,1;87389;1;-30;1437
548,1;87385;0;0;1441
560,1;87389;0;-30;1433
566,1;87385;-1;-30;1440
571,1;87385;0;-44;1440
584,1;86831;-153;-1091;4855
596,1;76706;-1242;-1528;6685
601,1;66106;-1918;-1564;6987
623,1;-6697;-3903;-1739;7378
626,1;-11641;-2517;-1884;7390
632,1;-8850;881;0;4592
650,1;13508;1257;-15;1904
686,1;29504;-183;-553;1442
702,1;21999;-631;-510;1427
733,1;-7760;-326;-30;1430
764,1;15156;860;-44;1427
780,1;29474;917;65;1425
782,1;31192;910;-153;1429
788,1;36878;958;29;1433
800,1;48410;984;-59;1428
806,1;54298;989;-37;1435
812,1;60314;1008;7;1431
824,1;73125;1084;0;1435
830,1;79396;1045;7;1431
836,1;85851;1083;-15;1425
842,1;86493;-111;0;1434
854,1;86348;82;-15;1430
860,1;86690;72;-30;1432
866,1;87033;48;43;1440
878,1;87389;9;-15;1437
884,1;87314;4;-15;1444
890,1;87336;-8;0;1445
902,1;87367;8;-44;1439
908,1;87376;3;0;1441
914,1;87367;-2;-37;1438
920,1;87363;-3;7;1438
932,1;87363;-3;-37;1439
938,1;87376;0;-8;1436
944,1;87363;-4;36;1441
956,1;87367;4;-15;1435
962,1;87376;1;29;1434
968,1;87376;0;0;1437
974,1;87363;-3;0;1440
986,1;87376;3;-37;1439
992,1;87372;0;-95;1440
998,1;87372;-2;-44;1436
1010,1;87363;0;-37;1441
1016,1;87376;2;0;1434
1022,1;87376;0;-8;1437
1028,1;87376;0;21;1439
1034,1;87367;0;-30;1438
1040,1;87372;0;-30;1437
1046,1;87367;0;0;1439
1058,1;87380;0;-139;1434
1064,1;87372;0;0;1440
1070,1;87376;0;0;1440
1082,1;87376;-1;21;1438
1088,1;87372;-2;-15;1437
1094,1;87376;0;-15;1436
1123,1;87367;0;-15;1439
1124,1;87372;1;-37;1440
1142,1;87376;-1;-59;1438
1148,1;87376;1;0;1440
1154,1;87380;1;-15;1439
1160,1;87376;-1;-44;1436
1172,1;87372;0;-15;1442
1178,1;87376;0;-44;1435
1184,1;87376;2;29;1442
1196,1;87372;-2;-44;1437
1202,1;87372;-2;-44;1435
1208,1;87376;0;-15;1437
1214,1;87376;0;0;1434
1226,1;87376;-1;-59;1440
1232,1;87376;0;-30;1439
1238,1;87376;0;-44;1435
1250,1;87376;0;-73;1440
1256,1;87372;-1;-30;1433
1262,1;87380;2;-15;1437
1268,1;87376;0;-37;1437
