
13/06/2018;17:12:44

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1633,1;87446;0;7;1441
1645,1;87446;0;-66;1442
1651,1;87446;0;-8;1440
1657,1;87446;0;-15;1440
1663,1;87446;-1;0;1440
1675,1;87446;0;0;3078
1681,1;86879;-154;-1077;4178
1693,1;77774;-1106;-1259;5075
1716,1;25655;-3116;-1259;5389
1717,1;22337;-3201;-1179;5391
1723,1;479;-3673;-1368;5410
1735,1;-6143;1000;-30;5416
1747,1;5620;933;-459;5426
1778,1;-6842;-880;-8;2034
1789,1;1371;1239;-44;1626
1795,1;8912;1292;36;1533
1841,1;25668;-384;-517;1427
1843,1;24723;-448;-560;1430
1872,1;-285;-1175;-510;1433
1873,1;-1415;-1206;-466;1434
1879,1;-6090;-523;-44;1431
1897,1;-1393;665;0;1435
1919,1;13289;714;-15;1422
1934,1;24895;778;14;1434
1939,1;28630;813;29;1427
1945,1;33490;819;-30;1436
1957,1;43857;893;29;1433
1963,1;49245;884;-44;1430
1969,1;54531;910;7;1434
1975,1;60099;934;-8;1435
1987,1;72254;1031;-8;1432
1993,1;78284;998;-44;1432
1999,1;84616;1067;58;1426
2011,1;85623;-138;14;1438
2017,1;85425;0;-37;1435
2023,1;85381;0;0;1439
2029,1;85579;17;-15;1439
2041,1;86752;144;58;1434
2047,1;87385;16;-37;1440
2053,1;87350;-2;-30;1440
2065,1;87350;-4;-30;1440
2071,1;87350;-20;0;1439
2077,1;87354;1;-30;1438
2089,1;87363;-8;21;1443
2095,1;87424;3;-44;1441
2101,1;87424;5;-37;1437
2107,1;87394;-2;-30;1444
2119,1;87398;7;-66;1436
2125,1;87411;2;0;1444
2131,1;87407;-1;-44;1444
2143,1;87394;0;-8;1438
2149,1;87416;3;-30;1439
2155,1;87416;1;-44;1440
2161,1;87411;0;-59;1434
2173,1;87394;-2;-8;1440
2179,1;87411;1;43;1435
2185,1;87416;1;-160;1437
2197,1;87407;-2;-37;1435
2203,1;87402;-2;-30;1439
2209,1;87416;1;-44;1440
2215,1;87416;-2;0;1438
2227,1;87407;-1;-15;1441
2233,1;87407;0;-22;1443
2239,1;87420;4;-139;1434
2251,1;87416;0;-44;1440
2257,1;87411;1;-44;1439
2263,1;87407;0;-30;1440
2293,1;87411;-2;-30;1440
2299,1;87411;0;-8;1433
