
13/06/2018;17:17:17

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1148,1;59787;979;14;1428
1154,1;65931;1032;0;1429
1160,1;72188;1066;0;1433
1166,1;78451;1037;29;1431
1178,1;86563;-81;-8;1438
1184,1;85926;-55;0;1438
1190,1;86312;79;-15;1435
1202,1;86783;40;43;1441
1208,1;87350;93;-30;1436
1248,1;87363;4;-8;1436
1250,1;87354;0;0;1435
1262,1;87345;0;-30;1441
1274,1;87372;1;0;1441
1280,1;87358;-2;7;1442
1286,1;87354;-1;-30;1437
1292,1;87367;3;7;1435
1304,1;87367;0;-30;1433
1310,1;87358;-3;21;1431
1316,1;87354;-1;-51;1438
1328,1;87367;0;-15;1431
1334,1;87367;0;0;1436
1340,1;87367;-1;-37;1440
1352,1;87367;1;-30;1436
1358,1;87367;0;-44;1440
1364,1;87367;0;-8;1441
1370,1;87363;0;-15;1436
1382,1;87363;0;0;1440
1388,1;87367;0;-8;1436
1394,1;87363;0;7;1439
1406,1;87363;0;-8;1436
1412,1;87363;0;21;1440
1418,1;87372;0;-22;1440
1424,1;87367;-2;-15;1437
1436,1;87372;2;-37;1442
1442,1;87367;-1;-8;1441
1448,1;87372;0;21;1432
1460,1;87372;2;-59;1440
1466,1;87363;-1;-59;1435
1472,1;87363;0;-30;1436
1478,1;87372;1;-8;1440
1484,1;87372;0;21;1437
1490,1;87367;0;-139;1434
1496,1;87367;0;-146;1437
1508,1;87367;0;-8;1435
1514,1;87372;1;-8;1441
1520,1;87372;1;-73;1440
1533,1;87363;-1;0;1436
1538,1;87367;0;-8;1441
1544,1;87367;0;7;1440
1550,1;87372;0;7;1434
1562,1;87367;-1;-44;1440
