
13/06/2018;17:08:37

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
698,1;87385;0;0;450
704,1;87389;0;7;445
710,1;87389;0;0;443
722,1;87385;-1;21;443
728,1;87385;-3;-30;442
734,1;87394;1;-44;438
746,1;87385;0;-30;446
752,1;87389;-1;-80;443
758,1;87389;1;0;448
764,1;87389;0;-44;448
776,1;87385;-1;0;443
782,1;87389;1;0;448
788,1;87389;0;-8;445
800,1;87389;0;7;445
806,1;87385;-1;-8;986
812,1;87376;-13;-517;1667
842,1;68550;-1200;-764;2399
848,1;59567;-1498;-742;2413
854,1;49706;-1725;-648;2415
866,1;25048;-2255;-713;2431
872,1;10533;-2465;-677;2426
878,1;-5383;-2580;-640;1613
890,1;-5097;728;58;765
902,1;4855;837;50;535
920,1;21150;918;29;458
932,1;32730;972;-37;436
938,1;38891;1002;29;441
944,1;44942;1047;79;440
956,1;57849;1087;0;434
962,1;64595;1145;0;436
968,1;71406;1147;-22;438
974,1;78398;1161;58;434
986,1;86427;-114;-73;440
992,1;85464;-137;0;439
998,1;85434;-2;21;442
1010,1;85680;21;-37;438
1016,1;86106;70;-15;439
1022,1;86774;148;0;441
1028,1;87385;28;0;443
1034,1;87306;-12;-15;443
1040,1;87341;13;-44;447
1046,1;87394;23;-73;450
1058,1;87372;-4;-44;444
1064,1;87350;4;29;447
1070,1;87354;2;43;446
1082,1;87385;0;-66;449
1088,1;87376;0;-15;448
1094,1;87376;0;-37;447
1100,1;87385;0;-8;449
1112,1;87385;0;43;440
1118,1;87389;0;-30;444
1124,1;87389;0;29;448
1136,1;87385;0;0;443
1142,1;87385;-2;-44;451
1148,1;87385;-1;-44;449
1154,1;87385;1;21;446
1166,1;87385;-1;0;447
1172,1;87385;-1;-44;440
1178,1;87385;0;0;440
1190,1;87385;0;0;442
1196,1;87380;0;-30;440
1202,1;87385;0;-30;441
1214,1;87385;2;-8;435
1220,1;87385;1;-15;443
1226,1;87380;0;-44;442
1232,1;87385;-1;7;440
1244,1;87380;-2;0;441
1250,1;87385;2;-30;442
1256,1;87380;0;-8;440
1268,1;87389;0;-30;442
1274,1;87389;0;-8;438
1280,1;87389;1;-44;447
1286,1;87380;0;-44;446
1298,1;87385;0;-66;445
1304,1;87385;0;0;449
1310,1;87385;-1;0;445
1322,1;87380;-1;-80;445
1328,1;87380;0;0;444
1334,1;87385;-1;-44;438
1340,1;87380;-1;-66;445
1352,1;87389;0;-44;439
1358,1;87385;2;-30;442
1364,1;87385;-2;-44;444
1376,1;87385;0;0;446
1382,1;87389;0;-8;450
1388,1;87385;0;-15;449
1400,1;87389;1;-44;451
1412,1;87385;0;0;444
1418,1;87389;0;-51;442
1451,1;87385;0;-8;445
1454,1;87385;0;-66;444
1466,1;87385;-1;-44;446
1472,1;87389;0;-30;442
1478,1;87385;1;-44;444
1484,1;87394;0;0;447
1496,1;87385;0;-59;444
1502,1;87389;0;-117;445
1518,1;87394;1;-30;445
1526,1;87385;1;7;447
1532,1;87389;0;-37;445
1538,1;87385;0;-44;446
1549,1;87389;1;-30;446
1556,1;87389;0;-30;445
1562,1;87385;0;-44;450
1568,1;87389;1;-8;445
1580,1;87389;0;-15;444
1586,1;87385;0;-37;444
1592,1;87389;0;-30;440
1598,1;87385;0;-30;443
1610,1;87389;1;0;443
1616,1;87385;-1;-95;444
1622,1;87394;1;14;451
1634,1;87394;2;-30;445
1640,1;87385;0;-110;451
1646,1;87389;-1;-37;448
1658,1;87389;-1;-30;445
1664,1;87385;0;-59;447
1670,1;87389;1;-59;447
1676,1;87385;1;0;447
1688,1;87385;0;-117;448
1694,1;87389;0;-37;439
1700,1;87389;0;-15;447
1712,1;87385;0;0;443
1718,1;87385;-2;0;440
1724,1;87385;0;0;445
1730,1;87385;-1;-44;445
