
13/06/2018;17:22:16

Y1:Position actual value [p-unit] / Y2:Velocity actual value [v-unit] / Y3:Torque actual value [I_N/1000] / Y4:AnIn 7 scaled value 
t[ms];Y1[Position actual value [p-unit]];Y2[Velocity actual value [v-unit]];Y3[Torque actual value [I_N/1000]];Y4[AnIn 7 scaled value ]
1650,1;87416;0;-30;1038
1662,1;87416;0;-8;1034
1668,1;87416;0;-30;1037
1674,1;87416;-1;0;1039
1686,1;87420;0;-15;1031
1692,1;87416;0;0;1036
1698,1;87411;0;-30;1038
1704,1;87416;0;-44;1032
1716,1;87420;2;0;1036
1722,1;87416;0;-8;1031
1728,1;87411;0;-66;1034
1740,1;87420;1;-37;1036
1746,1;87416;-1;0;1030
1752,1;87411;-1;7;1035
1758,1;87411;0;7;1031
1770,1;87420;1;-146;1032
1776,1;87416;0;0;1032
1782,1;87416;0;0;1029
1794,1;87420;1;-37;1036
1800,1;87420;0;-15;1034
1806,1;87416;-1;-8;1035
1818,1;87420;1;-30;1037
1824,1;87420;1;-15;1032
1830,1;87416;0;7;1034
1836,1;87411;-1;-51;1035
1848,1;87416;0;-30;1033
1854,1;87416;0;-44;1036
1860,1;87416;0;-8;1036
1872,1;87416;0;-37;1036
1878,1;87420;1;-44;1038
1884,1;87416;0;-8;1035
1890,1;87416;-1;0;1039
1902,1;87416;0;-73;1032
1908,1;87416;0;-59;1032
1914,1;87416;-1;-30;1036
1926,1;87416;0;-44;1030
1932,1;87416;-1;-15;1039
1938,1;87416;0;-15;1034
1944,1;87416;-2;7;1029
1956,1;87420;4;-37;1035
1962,1;87416;0;-8;1030
1968,1;87416;0;21;1034
1980,1;87416;0;0;1031
1986,1;87416;1;-15;1031
1992,1;87420;0;14;1037
2004,1;87416;0;-37;1033
2010,1;87420;1;-15;1037
2016,1;87416;0;-37;1036
2022,1;87416;0;-30;1031
2034,1;87411;-1;0;1037
2040,1;87416;0;0;1035
2046,1;87416;0;7;1033
2058,1;87416;0;-37;1037
2064,1;87420;0;-8;1028
2070,1;87420;2;-44;1033
2076,1;87416;0;-15;1036
2088,1;87420;0;-8;1036
2094,1;87416;1;-30;1038
2100,1;87416;3;-30;1039
2112,1;87411;2;0;1039
2118,1;87420;2;0;1037
2124,1;87420;1;-8;1031
2153,1;87411;-2;14;1042
2154,1;87420;2;-30;1041
2172,1;87416;-1;0;1039
2178,1;87416;0;-8;1039
2184,1;87416;1;-44;1032
2190,1;87416;0;-30;1040
2202,1;87416;-2;0;1034
2208,1;87416;0;0;1037
2214,1;87420;1;-8;1038
2226,1;87416;-1;-30;1034
2232,1;87416;0;-73;1038
2238,1;87420;0;-44;1037
2250,1;87416;-1;-37;1037
